"name","address","addressUrl","email","phone","website2","hoursOfOperation","website"
"splat-em","50056 LA-443 Loranger LA 70446","https://www.google.com/maps/search/?api=1&query=50056+LA-443+Loranger+LA+70446","Paul.k.durr@gmail.com","985-247-5693","","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t4:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t4:00pm""}]",
"ts-extreme-airsoft-wars","Bayou Blue Road Houma LA 70364","https://www.google.com/maps/search/?api=1&query=Bayou+Blue+Road+Houma+LA+70364","","985-665-5446","","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""9:00am -\n\t\t\t\t5:00pm""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t5:00pm""}]",
"downeast-delta-destruction","204 Cross Rd Columbia ME 04623","https://www.google.com/maps/search/?api=1&query=204+Cross+Rd+Columbia+ME+04623","D3airsoft@yahoo.com","","","[]",
"harris-farm-airsoft-field","271 Buzzell Road Dayton ME 04005","https://www.google.com/maps/search/?api=1&query=271+Buzzell+Road+Dayton+ME+04005","","","HarrisAirsoft.com","[]","https://harrisairsoft.com/"
"savade-airsoft-field","Farm Rd Windsor ME 04363","https://www.google.com/maps/search/?api=1&query=+Farm+Rd+Windsor+ME+04363","savade.airsoft@gmail.com","207-485-3881","savadeairsoft.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t10:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t10:00pm""}]","http://savadeairsoft.com/"
"southern-aroostook-airsoft","Codfish Ridge Road Linneus ME 04730","https://www.google.com/maps/search/?api=1&query=Codfish+Ridge+Road+Linneus+ME+04730","saasmaine@gmail.com","","saasmaine.com","[{""day"":""Sunday"",""time"":""8:00am -\n\t\t\t\t4:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""Closed""}]","https://www.saasmaine.com/"
"warrior-village","14 Hope Springs Rd Poland ME 4274","https://www.google.com/maps/search/?api=1&query=14+Hope+Springs+Rd+Poland+ME+4274","warriorvillage@aol.com","207-576-4322","","[{""day"":""Sunday"",""time"":""9:30am -\n\t\t\t\t1:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""Closed""}]",
"elite-gaming-delmarva","Civic Avenue Salisbury MD 21804","https://www.google.com/maps/search/?api=1&query=Civic+Avenue+Salisbury+MD+21804","","","","[]",
"harpers-ferry-airsoft","604 Valley Road Knoxville MD 21758","https://www.google.com/maps/search/?api=1&query=604+Valley+Road+Knoxville+MD+21758","river@rivertrail.com","301-834-9950","rivertrail.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t4:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t9:00pm""}]","https://www.rivertrail.com/airsoft/"
"north-east-adventures","2235 Pulaski Hwy North East MD 21901","https://www.google.com/maps/search/?api=1&query=2235+Pulaski+Hwy+North+East+MD+21901","neadventurepaintball@hotmail.com","410-287-5227","neadventurepaintball.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t6:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t6:00pm""}]","http://www.neadventurepaintball.com/"
"outdoor-xtreme-chesapeake-city","2941 Old Telegraph Rd Chesapeake City MD 21915","https://www.google.com/maps/search/?api=1&query=2941+Old+Telegraph+Rd+Chesapeake+City+MD+21915","brian@oxcc.com","410-885-5555","oxcc.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t4:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t4:00pm""}]","http://oxcc.com/"
"paintball-sportsland","10418 Old Liberty Rd Frederick MD 21702","https://www.google.com/maps/search/?api=1&query=10418+Old+Liberty+Rd+Frederick+MD+21702","PaintballSportslandinc@gmail.com","301-989-1100","paintball-sportsland.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t4:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t4:00pm""}]","http://paintball-sportsland.com/"
"pasadena-paintball-park-p3-airsoft","7360 Carbide Road Baltimore MD 21226","https://www.google.com/maps/search/?api=1&query=7360+Carbide+Road+Baltimore+MD+21226","jameshwang88@hotmail.com","4104390039","paintballsportsandsupply.com","[]","https://www.paintballsportsandsupply.com/"
"replay-airsoft-arena","550 Crain Hwy N Glen Burnie MD 21061","https://www.google.com/maps/search/?api=1&query=550+Crain+Hwy+N+Glen+Burnie+MD+21061","replaysportsairsoft@gmail.com","4107935050","replayairsoft.com","[]","http://www.replayairsoft.com/"
"robinhood-paintball","2429 Old Robinhood Rd Havre De Grace MD 21078","https://www.google.com/maps/search/?api=1&query=2429+Old+Robinhood+Rd+Havre+De+Grace+MD+21078","","410-273-9291","","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t5:00pm""}]",
"tactical-airsoft-arena","20-B Southlawn Ct Rockville MD 20850","https://www.google.com/maps/search/?api=1&query=20-B+Southlawn+Ct+Rockville+MD+20850","TacticalAAcorporation@gmail.com","301-838-7474","tacticalairsoftarena.com","[{""day"":""Sunday"",""time"":""11:00am -\n\t\t\t\t7:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""6:00pm -\n\t\t\t\t11:00pm""},{""day"":""Saturday"",""time"":""11:00am -\n\t\t\t\t7:00pm""}]","http://www.tacticalairsoftarena.com/"
"allstarr-paintball-and-airsoft","109 Worcester Road Webster MA 01570","https://www.google.com/maps/search/?api=1&query=109+Worcester+Road+Webster+MA+01570","","508-731-6300","allstarractionsports.com","[{""day"":""Sunday"",""time"":""11:00am -\n\t\t\t\t4:00pm""},{""day"":""Monday"",""time"":""2:00pm -\n\t\t\t\t6:00pm""},{""day"":""Tuesday"",""time"":""2:00pm -\n\t\t\t\t6:00pm""},{""day"":""Wednesday"",""time"":""2:00pm -\n\t\t\t\t6:00pm""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""2:00pm -\n\t\t\t\t7:00pm""},{""day"":""Saturday"",""time"":""11:00am -\n\t\t\t\t9:00pm""}]","https://www.allstarractionsports.com/"
"greater-boston-airsoft","Boston MA 02127","https://www.google.com/maps/search/?api=1&query=+Boston+MA+02127","info@greaterbostongunsafety.com","857-424-3355","greaterbostonairsoft.com","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""4:00pm -\n\t\t\t\t10:30pm""},{""day"":""Saturday"",""time"":""12:00pm -\n\t\t\t\t6:00pm""}]","http://greaterbostonairsoft.com/"
"pnl-paintball","1221 Bedford St. Bridgewater MA 2324","https://www.google.com/maps/search/?api=1&query=1221+Bedford+St.+Bridgewater+MA+2324","","508-697-5808","pnlpaintball.com","[]","http://www.pnlpaintball.com/"
"stronghold-ops-airsoft","1437 Bedford St. Abington MA 2351","https://www.google.com/maps/search/?api=1&query=1437+Bedford+St.+Abington+MA+2351","info@Strongholdops.com","781-878-8955","strongholdops.com","[{""day"":""Sunday"",""time"":""12:00pm -\n\t\t\t\t9:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""5:00pm -\n\t\t\t\t10:00pm""},{""day"":""Saturday"",""time"":""12:00pm -\n\t\t\t\t10:00pm""}]","http://strongholdops.com/"
"troy-city-airsoft","288 Plymouth Avenue Fall River MA 02721","https://www.google.com/maps/search/?api=1&query=288+Plymouth+Avenue+Fall+River+MA+02721","","","","[{""day"":""Sunday"",""time"":""12:00pm -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""6:00pm -\n\t\t\t\t11:00pm""},{""day"":""Saturday"",""time"":""6:00pm -\n\t\t\t\t11:00pm""}]",
"ultimate-battleground","1 Bourne Rotary Cir S Bourne MA 2532","https://www.google.com/maps/search/?api=1&query=1+Bourne+Rotary+Cir+S+Bourne+MA+2532","","774-269-3474","ubgairsoft.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t6:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""10:00am -\n\t\t\t\t12:44am""},{""day"":""Friday"",""time"":""10:00am -\n\t\t\t\t6:00pm""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t6:00pm""}]","http://www.ubgairsoft.com/"
"xtreme-paintball-birthday-parties-and-airsoft","Main Street Agawam MA 01001","https://www.google.com/maps/search/?api=1&query=Main+Street+Agawam+MA+01001","xtremepbma@yahoo.com","413-626-8212","xtremepbma.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t4:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""Closed""}]","http://xtremepbma.com/"
"cedar-airsoft-field","Trenton Avenue Northeast Cedar Springs MI 49319","https://www.google.com/maps/search/?api=1&query=Trenton+Avenue+Northeast+Cedar+Springs+MI+49319","","","","[]",
"creekside-airsoft","North Stark Road Hope MI 48628","https://www.google.com/maps/search/?api=1&query=North+Stark+Road+Hope+MI+48628","Arthurwendt459@gmail.com","989-387-0821","","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t7:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t7:00pm""}]",
"darkfire-airsoft","1609 Lake Wilson Road South Hillsdale MI 49242","https://www.google.com/maps/search/?api=1&query=1609+Lake+Wilson+Road+South+Hillsdale+MI+49242","Support@darkfireairsoft.com","586-745-4592","darkfireairsoft.com","[]","https://www.darkfireairsoft.com/"
"futureball","10799 Hi Tech Drive Whitmore Lake MI 48189","https://www.google.com/maps/search/?api=1&query=10799+Hi+Tech+Drive+Whitmore+Lake+MI+48189","info@futureball.com","248-446-0772","futureball.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t7:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t7:00pm""}]","http://futureball.com/"
"hells-survivors-paintball","619 Pearl St Pinckey MI 48169","https://www.google.com/maps/search/?api=1&query=619+Pearl+St+Pinckey+MI+48169","Play@HellSurvivors.com","734-878-5656","hellsurvivorspaintball.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t5:00pm""}]","http://hellsurvivorspaintball.com/"
"hole-in-the-wall-paintball","24262 66th Street Bangor MI 49013","https://www.google.com/maps/search/?api=1&query=24262+66th+Street+Bangor+MI+49013","holeinthewallpaintballmi@gmail.com","269-353-2978","holeinthewallpaintballmi.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t5:00pm""}]","http://www.holeinthewallpaintballmi.com/"
"kalamazoo-airsoft","1111 3rd Street Three Rivers MI 49093","https://www.google.com/maps/search/?api=1&query=1111+3rd+Street+Three+Rivers+MI+49093","kalamazooairsoft@gmail.com","269-425-1626","kalamazooairsoft.com","[]","http://kalamazooairsoft.com/"
"motor-city-airsoft","37555 Gratiot Avenue Charter Township of Clinton MI 48036","https://www.google.com/maps/search/?api=1&query=37555+Gratiot+Avenue+Charter+Township+of+Clinton+MI+48036","","586-307-5190","phoenixtacticalmi.com","[{""day"":""Sunday"",""time"":""12:00pm -\n\t\t\t\t9:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""3:00pm -\n\t\t\t\t10:00pm""},{""day"":""Friday"",""time"":""3:00pm -\n\t\t\t\t10:00pm""},{""day"":""Saturday"",""time"":""12:00pm -\n\t\t\t\t9:00pm""}]","http://www.phoenixtacticalmi.com/"
"tcp-extreme-paintball-park","Copemish MI 49625","https://www.google.com/maps/search/?api=1&query=++Copemish+MI+49625","tcpaintball@gmail.com","231-943-0248","tcpaintballnorth.com","[{""day"":""Sunday"",""time"":""12:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""10:00am -\n\t\t\t\t10:00pm""},{""day"":""Tuesday"",""time"":""10:00am -\n\t\t\t\t10:00pm""},{""day"":""Wednesday"",""time"":""10:00am -\n\t\t\t\t10:00pm""},{""day"":""Thursday"",""time"":""10:00am -\n\t\t\t\t10:00pm""},{""day"":""Friday"",""time"":""10:00am -\n\t\t\t\t10:00pm""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t7:00pm""}]","http://www.tcpaintballnorth.com/"
"thecompoundairsoft","Auburn MI 48611","https://www.google.com/maps/search/?api=1&query=+Auburn+MI+48611","afellow@thecompoundairsoft.com","","thecompoundairsoft.com","[]","http://thecompoundairsoft.com/"
"ace-airsoft-llc","513th Avenue Ottertail MN 56571","https://www.google.com/maps/search/?api=1&query=513th+Avenue+Ottertail+MN+56571","","","aceairsoftllc3.godaddysites.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t5:00pm""}]","https://aceairsoftllc3.godaddysites.com/"
"big-lake-tactical","22615 Co Rd 75 Big Lake MN 55309","https://www.google.com/maps/search/?api=1&query=22615+Co+Rd+75+Big+Lake+MN+55309","","763-257-5792","biglaketactical.zohosites.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t9:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t9:00pm""}]","http://biglaketactical.zohosites.com/"
"crossfire-airsoft-mn","1601 195th Street East Clearwater MN 55320","https://www.google.com/maps/search/?api=1&query=1601+195th+Street+East+Clearwater+MN+55320","info@crossfire-paintball.com","320-253-5630","crossfire-airsoft.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t5:30pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t5:30pm""}]","https://www.crossfire-airsoft.com/"
"mn-pro-paintball","22554 Texas Ave Lakeville MN 55044","https://www.google.com/maps/search/?api=1&query=22554+Texas+Ave+Lakeville+MN+55044","info@mnpropaintball.com","952-892-1540","mnpropaintball.com","[{""day"":""Sunday"",""time"":""12:00pm -\n\t\t\t\t6:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""Closed""}]","http://mnpropaintball.com/park/airsoft"
"special-forces-paintball","5494 Fairhill Dr SE Buffalo MN 55313","https://www.google.com/maps/search/?api=1&query=5494+Fairhill+Dr+SE+Buffalo+MN+55313","info@sfpgames.com","763-682-0582","sfpgames.com","[{""day"":""Sunday"",""time"":""12:00pm -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""11:00am -\n\t\t\t\t3:00pm""},{""day"":""Saturday"",""time"":""Closed""}]","http://sfpgames.com/private-airsoft-games/"
"twin-cities-airsoft-mn-office","St Paul MN 55109","https://www.google.com/maps/search/?api=1&query=+St+Paul+MN+55109","","651-488-7700","tcairsoft.com","[]","http://www.tcairsoft.com/"
"wc-airsoft-fields","Cannon Falls MN 55009","https://www.google.com/maps/search/?api=1&query=+Cannon+Falls+MN+55009","wcairsoftnewsletter@gmail.com","","wcairsoftnewslette.wixsite.com","[]","https://wcairsoftnewslette.wixsite.com/home"
"sofom-airsoft","Union MS 39365","https://www.google.com/maps/search/?api=1&query=+Union+MS+39365","blacpantherairsoft@gmail.com","","","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""12:00pm -\n\t\t\t\t7:00pm""}]",
"camp-liberty","McCool MS 39108","https://www.google.com/maps/search/?api=1&query=+McCool+MS+39108","","","","[]",
"eagle-action-sportz","70 Ryner Road Hattiesburg MS 39402","https://www.google.com/maps/search/?api=1&query=70+Ryner+Road+Hattiesburg+MS+39402","eas@eagleactionsportz.com","601-341-6736","eagleactionsportz.com","[{""day"":""Sunday"",""time"":""12:00pm -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t5:00pm""}]","http://www.eagleactionsportz.com/"
